master,pair,station,lagtime,coefficient,phase,ttmaster,ttpair,dt
490,536,SIL06,-0.000755773,0.793237526,S,2.35,2.31,-0.04
490,536,SIL08,-0.122092418,0.640423561,P,2.03,2.08,0.05
490,536,SIL08,-0.052242184,0.501358008,S,2.19,2.32,0.13
490,536,SIL04,-0.141648404,0.499457391,S,2.52,2.49,-0.03
490,536,SIL04,0.032508811,0.778249485,P,3.46,3.71,0.25
490,536,SIL05,-0.009971795,0.815268946,P,2.28,2.28,0
490,536,SIL05,-0.009224415,0.704065239,S,2.24,2.35,0.11
490,536,SIL01,-0.158628887,0.448092308,P,2.9,2.65,-0.25
490,536,SIL01,0.038392683,0.618181381,S,4.52,4.41,-0.11
490,536,SIL02,-0.060702449,0.497528992,S,2.79,2.78,-0.01
490,536,SIL02,0.00636878,0.865778946,P,3.05,3.17,0.12
490,536,SIL03,-0.130268057,0.567626889,S,6.34,6.32,-0.02
490,536,SIL03,0.087342735,0.75211776,P,3.87,3.71,-0.16
490,536,NIL10,-0.036138012,0.772983408,P,3.41,3.41,0
490,536,NIL09,-0.033231143,0.696046917,P,4.19,3.76,-0.43
490,536,NIL09,-0.118576728,0.388890101,S,2.03,2.03,0
490,536,NIL08,-0.092572025,0.615161497,S,2.35,2.28,-0.07
490,536,NIL08,-0.028783683,0.590618583,P,3.69,3.82,0.13
490,536,NIL07,0.001030578,0.591572346,S,2.19,2.16,-0.03
490,536,NIL07,-0.02436072,0.835576102,P,2.52,2.48,-0.04
490,536,NIL06,-0.056861362,0.515992111,S,4.33,4.21,-0.12
490,536,NIL06,-0.009392108,0.532815122,P,3.46,3.56,0.1
490,536,NIL03,0.040332549,0.499994456,S,2.28,2.2,-0.08
490,536,NIL03,-0.142205165,0.629704114,P,2.24,2.29,0.05
490,536,NIL04,-0.109397271,0.499972209,P,4.49,4.39,-0.1
490,536,NIL04,0.166502608,0.50746591,S,2.79,2.76,-0.03
490,536,NIL02,-0.007218974,0.858782139,P,3.05,3.25,0.2
490,536,NIL02,-0.018431202,0.430550648,S,5.83,5.76,-0.07
490,536,NIL01,-0.024186291,0.774560273,S,3.41,3.42,0.01
490,536,NIL01,-0.198523148,0.449052948,P,2.17,2.08,-0.09
490,492,SIL07,0.023000017,0.658018774,P,2.17,2.19,0.02
490,492,SIL06,-0.008900436,0.942319586,P,3.69,3.82,0.13
490,492,SIL08,0.053007374,0.459422567,P,2.35,2.31,-0.04
490,492,SIL08,-0.032799,0.753123692,S,2.03,2.08,0.05
490,492,SIL05,-0.010228907,0.859913757,P,2.19,2.32,0.13
490,492,SIL05,0.01912193,0.649676023,S,2.52,2.49,-0.03
490,492,SIL02,0.008650805,0.904473096,S,3.46,3.71,0.25
490,492,SIL02,-0.111961294,0.853828366,P,2.28,2.28,0
490,492,SIL03,-0.059237855,0.880252409,P,2.24,2.35,0.11
490,492,NIL10,-0.071440962,0.919904113,P,2.9,2.65,-0.25
490,492,NIL08,0.030424752,0.880048351,S,4.52,4.41,-0.11
490,492,NIL08,-0.01496597,0.865848246,P,2.79,2.78,-0.01
490,504,SIL07,0.182647472,0.576591636,S,2.17,2.19,0.02
490,504,SIL07,-0.095074768,0.514696511,P,3.69,3.82,0.13
490,504,SIL08,-0.003813039,0.430238602,P,2.35,2.31,-0.04
490,504,SIL05,0.125560865,0.439906223,P,2.03,2.08,0.05
490,504,SIL05,0.101808738,0.715149152,S,2.19,2.32,0.13
490,504,NIL06,0.07743271,0.782562892,S,2.52,2.49,-0.03
490,504,NIL06,-0.100631763,0.46084582,P,3.46,3.71,0.25
490,502,SIL07,0.063318742,0.519719089,P,2.17,2.19,0.02
490,502,SIL06,-0.002659747,0.945886837,P,3.69,3.82,0.13
490,502,SIL08,0.042181478,0.507198814,P,2.35,2.31,-0.04
490,502,SIL08,-0.052952071,0.840073183,S,2.03,2.08,0.05
490,502,SIL05,0.007383149,0.872980887,P,2.19,2.32,0.13
490,502,NIL10,-0.056426831,0.797496819,P,2.52,2.49,-0.03
490,502,NIL09,-0.062931875,0.320743415,S,3.46,3.71,0.25
490,502,NIL09,-0.050014406,0.826422919,P,2.28,2.28,0
490,502,NIL08,0.026420165,0.544539628,S,2.24,2.35,0.11
490,502,NIL08,0.069332174,0.523783596,P,2.9,2.65,-0.25
490,502,NIL06,0.11697315,0.514479827,S,4.52,4.41,-0.11
490,502,NIL06,-0.031597568,0.777659293,P,2.79,2.78,-0.01
490,502,NIL03,-0.056573685,0.795539621,P,3.05,3.17,0.12
490,502,NIL03,0.001302052,0.511466737,S,6.34,6.32,-0.02
490,502,NIL04,-0.176910053,0.496778054,P,3.87,3.71,-0.16
490,539,SIL07,-0.037268189,0.915812982,P,2.17,2.19,0.02
490,539,SIL07,-0.044947712,0.72031597,S,3.69,3.82,0.13
490,539,SIL08,-0.055990816,0.520445561,S,2.35,2.31,-0.04
490,539,SIL08,-0.125584934,0.495876932,P,2.03,2.08,0.05
490,539,SIL06,-0.025191888,0.83274069,P,2.19,2.32,0.13
490,539,SIL05,-0.017439813,0.645215928,S,2.52,2.49,-0.03
490,539,SIL05,-0.023779434,0.572987514,P,3.46,3.71,0.25
490,539,SIL02,-0.078480732,0.462152462,P,2.28,2.28,0
490,539,NIL10,-0.072329731,0.706472597,P,2.24,2.35,0.11
490,539,NIL09,-0.055135018,0.750728675,P,2.9,2.65,-0.25
490,539,NIL09,0.149371761,0.320547058,S,4.52,4.41,-0.11
490,539,NIL08,-0.069829779,0.701805691,S,2.79,2.78,-0.01
490,539,NIL08,-0.068531392,0.645351287,P,3.05,3.17,0.12
490,539,NIL06,0.095473631,0.520558001,P,6.34,6.32,-0.02
490,539,NIL06,-0.051779533,0.550505099,S,3.87,3.71,-0.16
490,539,NIL04,0.178227329,0.424634736,S,3.41,3.41,0
490,539,NIL04,-0.044179342,0.391352425,P,4.19,3.76,-0.43
492,496,SIL06,-0.001913231,0.929300403,P,2.17,2.19,0.02
492,496,SIL07,0.00022741,0.532902957,P,3.69,3.82,0.13
492,496,SIL08,0.017248783,0.476133615,S,2.35,2.31,-0.04
492,496,SIL08,0.005413751,0.865700566,P,2.03,2.08,0.05
492,496,SIL05,-0.040254859,0.501774083,S,2.19,2.32,0.13
492,496,SIL05,0.010214657,0.785239625,P,2.52,2.49,-0.03
492,496,SIL02,0.150273672,0.76667856,P,3.46,3.71,0.25
492,496,SIL02,-0.055653254,0.676298627,S,2.28,2.28,0
492,496,NIL08,-0.064456598,0.849864884,S,2.24,2.35,0.11
492,496,NIL08,-0.050545619,0.726274686,P,2.9,2.65,-0.25
492,497,SIL07,-0.008008056,0.516506316,P,2.17,2.19,0.02
492,497,SIL06,-0.01453394,0.90770251,P,3.69,3.82,0.13
492,497,SIL08,-0.003756807,0.868330512,P,2.35,2.31,-0.04
492,497,SIL05,-0.000358394,0.722395197,P,2.03,2.08,0.05
492,497,SIL05,0.001197209,0.453646458,S,2.19,2.32,0.13
492,497,SIL02,-0.034861486,0.769756761,S,2.52,2.49,-0.03
492,497,SIL02,0.078174818,0.832404537,P,3.46,3.71,0.25
492,497,NIL10,0.023122531,0.905688229,P,2.28,2.28,0
492,497,NIL08,-0.071265467,0.860309124,S,2.24,2.35,0.11
492,497,NIL08,-0.044533768,0.560773931,P,2.9,2.65,-0.25
492,494,SIL06,0.004526399,0.932228789,P,2.17,2.19,0.02
492,494,SIL07,-0.020512258,0.488023085,P,3.69,3.82,0.13
492,494,SIL08,0.017657609,0.855950487,P,2.35,2.31,-0.04
492,494,SIL05,-0.0165023,0.60401544,S,2.03,2.08,0.05
492,494,SIL05,-0.001612246,0.905118704,P,2.19,2.32,0.13
492,494,SIL02,0.054991008,0.687162492,P,2.52,2.49,-0.03
492,494,SIL02,-0.02303143,0.454697243,S,3.46,3.71,0.25
492,494,SIL03,0.014719179,0.848060487,P,2.28,2.28,0
492,493,SIL07,-0.155106919,0.460328897,P,2.17,2.19,0.02
492,493,SIL06,4.37E-05,0.914306152,P,3.69,3.82,0.13
492,493,SIL08,-0.014560911,0.74046498,P,2.35,2.31,-0.04
492,493,SIL05,0.027984821,0.788514796,P,2.03,2.08,0.05
492,493,SIL05,-0.021992284,0.535183281,S,2.19,2.32,0.13
492,493,SIL02,-0.011660399,0.758831,S,2.52,2.49,-0.03
492,493,SIL02,0.098467086,0.850720117,P,3.46,3.71,0.25
492,493,SIL03,0.041358223,0.911489917,P,2.28,2.28,0
492,493,NIL10,0.022605827,0.882924487,P,2.24,2.35,0.11
492,493,NIL08,-0.035988852,0.835970291,S,2.9,2.65,-0.25
492,493,NIL08,-0.019445705,0.628127437,P,4.52,4.41,-0.11
492,498,SIL07,-0.043734483,0.813169403,P,2.17,2.19,0.02
492,498,SIL08,0.042445057,0.79682861,P,3.69,3.82,0.13
492,498,SIL08,-0.0887638,0.723573351,S,2.35,2.31,-0.04
492,498,SIL05,-0.05877435,0.477012055,S,2.03,2.08,0.05
492,498,SIL05,-0.005640718,0.812706235,P,2.19,2.32,0.13
492,498,SIL02,0.076541632,0.543222928,S,2.52,2.49,-0.03
492,498,SIL02,0.145294716,0.733329676,P,3.46,3.71,0.25
492,498,NIL10,0.025049372,0.865457528,P,2.28,2.28,0
492,520,SIL07,-0.008944601,0.688295607,P,2.17,2.19,0.02
492,520,SIL05,0.004809043,0.67570896,P,3.69,3.82,0.13
492,520,SIL05,-0.035467161,0.544104899,S,2.35,2.31,-0.04
492,520,SIL08,0.034032186,0.765935939,P,2.03,2.08,0.05
492,520,SIL08,0.021445785,0.554359737,S,2.19,2.32,0.13
492,520,NIL08,0.005606831,0.857103356,S,2.52,2.49,-0.03
492,520,NIL08,-0.029916701,0.565796904,P,3.46,3.71,0.25
493,498,SIL07,0.115249436,0.508535039,P,2.17,2.19,0.02
493,498,SIL08,-0.030335193,0.863087324,P,3.69,3.82,0.13
493,498,SIL05,-0.034458495,0.920771023,P,2.35,2.31,-0.04
493,498,SIL05,-0.024305116,0.675243372,S,2.03,2.08,0.05
493,498,SIL02,0.09697864,0.569801022,S,2.19,2.32,0.13
493,498,SIL02,0.045350409,0.731004656,P,2.52,2.49,-0.03
493,498,NIL10,0.002844709,0.931972001,P,3.46,3.71,0.25
493,497,SIL07,-0.004813907,0.711380178,P,2.17,2.19,0.02
493,497,SIL06,-0.014158973,0.933690645,P,3.69,3.82,0.13
493,497,SIL08,-0.075419935,0.742248456,P,2.35,2.31,-0.04
493,497,SIL05,-0.029114768,0.888116623,P,2.03,2.08,0.05
493,497,SIL05,0.019210319,0.853340327,S,2.19,2.32,0.13
493,497,SIL02,0.11692035,0.723143394,S,2.52,2.49,-0.03
493,497,SIL02,-0.020526393,0.950406266,P,3.46,3.71,0.25
493,497,NIL10,0.000300522,0.956106003,P,2.28,2.28,0
493,497,NIL08,-0.033686138,0.936322541,S,2.24,2.35,0.11
493,497,NIL08,-0.023459604,0.895150154,P,2.9,2.65,-0.25
493,494,SIL07,-0.03428431,0.757003387,P,2.17,2.19,0.02
493,494,SIL06,0.004051925,0.919773643,P,3.69,3.82,0.13
493,494,SIL08,-0.054444923,0.895880327,P,2.35,2.31,-0.04
493,494,SIL05,0.018198542,0.764670827,S,2.03,2.08,0.05
493,494,SIL05,-0.031948654,0.820331361,P,2.19,2.32,0.13
493,494,SIL02,-0.04377006,0.764966525,P,2.52,2.49,-0.03
493,494,SIL02,0.121782573,0.578045603,S,3.46,3.71,0.25
493,494,SIL03,-0.025485655,0.795326352,P,2.28,2.28,0
493,496,SIL07,-0.005613635,0.874775348,P,2.17,2.19,0.02
493,496,SIL06,-0.001648033,0.958362846,P,3.69,3.82,0.13
493,496,SIL08,-0.067032561,0.833834473,P,2.35,2.31,-0.04
493,496,SIL05,-0.022931945,0.939300095,S,2.03,2.08,0.05
493,496,SIL05,-0.018209641,0.945375214,P,2.19,2.32,0.13
493,496,SIL02,0.050572681,0.786580535,P,2.52,2.49,-0.03
493,496,SIL02,-0.046585998,0.776674896,S,3.46,3.71,0.25
493,496,NIL08,-0.027767199,0.968729004,S,2.28,2.28,0
493,496,NIL08,-0.026591991,0.885064814,P,2.24,2.35,0.11
493,537,SIL07,0.096603892,0.583808514,P,2.17,2.19,0.02
493,537,SIL08,0.034852617,0.634869454,P,3.69,3.82,0.13
493,537,SIL05,-0.046690792,0.452419384,P,2.35,2.31,-0.04
493,537,SIL02,-0.109235023,0.708841553,P,2.03,2.08,0.05
493,537,NIL08,0.099975216,0.47059579,S,2.19,2.32,0.13
493,537,NIL08,0.063834466,0.452682362,P,2.52,2.49,-0.03
493,536,SIL07,0.048820881,0.585340052,P,2.17,2.19,0.02
493,536,SIL06,-0.00579002,0.918376787,P,3.69,3.82,0.13
493,536,SIL08,-0.127626908,0.545375491,P,2.35,2.31,-0.04
493,536,SIL04,-0.035588261,0.555748403,P,2.03,2.08,0.05
493,536,SIL04,0.03801965,0.486975979,S,2.19,2.32,0.13
493,536,SIL05,-0.004700252,0.692649841,S,2.52,2.49,-0.03
493,536,SIL05,-0.029403121,0.866526805,P,3.46,3.71,0.25
493,536,SIL02,-0.045624224,0.53202539,S,2.28,2.28,0
493,536,SIL02,0.019563949,0.813436537,P,2.24,2.35,0.11
493,536,SIL03,0.103825426,0.723463798,P,2.9,2.65,-0.25
493,536,NIL10,0.077862595,0.657585661,S,4.52,4.41,-0.11
493,536,NIL10,0.010018643,0.793105418,P,2.79,2.78,-0.01
493,536,NIL08,0.134406772,0.420338997,P,3.05,3.17,0.12
493,536,NIL08,0.003103604,0.581460442,S,6.34,6.32,-0.02
493,536,NIL06,-0.156588692,0.47853316,S,3.87,3.71,-0.16
493,536,NIL06,-0.018599048,0.477821291,P,3.41,3.41,0
493,536,NIL03,-0.033105286,0.640604842,P,4.19,3.76,-0.43
493,536,NIL03,-0.010510962,0.488541677,S,2.03,2.03,0
493,536,NIL02,-0.128559285,0.3735947,S,2.35,2.28,-0.07
493,536,NIL02,0.013617461,0.734577666,P,3.69,3.82,0.13
493,502,SIL07,0.09705183,0.43947278,P,2.17,2.19,0.02
493,502,SIL06,0.006219185,0.921305723,P,3.69,3.82,0.13
493,502,SIL08,0.028047851,0.829943544,P,2.35,2.31,-0.04
493,502,SIL05,-0.011552246,0.842922176,P,2.03,2.08,0.05
493,502,NIL10,-0.006176384,0.890403925,P,2.19,2.32,0.13
493,502,NIL10,0.048366313,0.722945198,S,2.52,2.49,-0.03
493,502,NIL08,0.03322466,0.541325906,S,3.46,3.71,0.25
493,502,NIL08,-0.053380498,0.646013058,P,2.28,2.28,0
493,502,NIL06,0.005766159,0.596211521,P,2.24,2.35,0.11
493,502,NIL06,0.026376011,0.786524807,S,2.9,2.65,-0.25
493,502,NIL03,-0.035850765,0.571838244,S,4.52,4.41,-0.11
493,502,NIL03,0.055235365,0.740898573,P,2.79,2.78,-0.01
493,504,SIL07,0.019179104,0.614847541,P,2.17,2.19,0.02
493,504,SIL08,-0.045836536,0.723998695,P,3.69,3.82,0.13
493,504,SIL05,0.108098969,0.444043864,P,2.35,2.31,-0.04
493,504,SIL05,0.106582734,0.729340819,S,2.03,2.08,0.05
493,504,NIL06,-0.023694425,0.790437251,S,2.19,2.32,0.13
493,504,NIL06,-0.057950377,0.72416975,P,2.52,2.49,-0.03
493,521,SIL07,0.168075592,0.429029137,P,2.17,2.19,0.02
493,521,SIL08,-0.033805223,0.543304267,P,3.69,3.82,0.13
493,521,SIL05,-0.033511421,0.7179606,P,2.35,2.31,-0.04
493,521,SIL05,0.05959507,0.748482257,S,2.03,2.08,0.05
493,521,SIL02,-0.003002405,0.721394121,S,2.19,2.32,0.13
493,521,SIL02,-0.16741169,0.510062933,P,2.52,2.49,-0.03
493,521,NIL08,-0.010763565,0.641930339,P,3.46,3.71,0.25
493,520,SIL07,-0.030935823,0.706272943,P,2.17,2.19,0.02
493,520,SIL05,-0.02290058,0.49704622,P,3.69,3.82,0.13
493,520,SIL05,0.062816006,0.720401464,S,2.35,2.31,-0.04
493,520,SIL08,-0.036220952,0.659142844,P,2.03,2.08,0.05
493,520,NIL08,0.044298633,0.787658726,S,2.19,2.32,0.13
493,520,NIL08,-0.080784781,0.596596707,P,2.52,2.49,-0.03
494,496,SIL06,-0.005798074,0.922890681,P,2.17,2.19,0.02
494,496,SIL07,0.026974169,0.760561691,P,3.69,3.82,0.13
494,496,SIL07,0.141588316,0.475987822,S,2.35,2.31,-0.04
494,496,SIL08,-0.012597096,0.949373659,P,2.03,2.08,0.05
494,496,SIL05,0.013240473,0.843759839,P,2.19,2.32,0.13
494,496,SIL05,-0.042152594,0.626011804,S,2.52,2.49,-0.03
494,496,SIL02,-0.166077201,0.416130078,S,3.46,3.71,0.25
494,496,SIL02,0.094470605,0.469134092,P,2.28,2.28,0
494,498,SIL07,-0.125387492,0.485501066,P,2.17,2.19,0.02
494,498,SIL08,0.024449775,0.916117856,P,3.69,3.82,0.13
494,498,SIL05,-0.00238014,0.818658353,P,2.35,2.31,-0.04
494,498,SIL05,-0.038026802,0.634200343,S,2.03,2.08,0.05
494,498,SIL02,0.100163104,0.508032597,S,2.19,2.32,0.13
494,498,SIL02,0.090191842,0.588837653,P,2.52,2.49,-0.03
494,497,SIL07,-0.013575395,0.620726385,S,2.17,2.19,0.02
494,497,SIL07,0.025248033,0.590559221,P,3.69,3.82,0.13
494,497,SIL06,-0.018384822,0.919852511,P,2.35,2.31,-0.04
494,497,SIL08,-0.021358459,0.87173686,P,2.03,2.08,0.05
494,497,SIL05,0.00401559,0.752344465,P,2.19,2.32,0.13
494,497,SIL05,-0.001382843,0.656145826,S,2.52,2.49,-0.03
494,497,SIL02,-0.00628554,0.514192724,S,3.46,3.71,0.25
494,497,SIL02,0.024139155,0.738053689,P,2.28,2.28,0
494,521,SIL07,0.033162763,0.404472075,P,2.17,2.19,0.02
494,521,SIL07,-0.150440013,0.436139608,S,3.69,3.82,0.13
494,521,SIL05,0.046154179,0.695914883,S,2.35,2.31,-0.04
494,521,SIL05,-0.003501558,0.705737977,P,2.03,2.08,0.05
494,521,SIL08,0.018730996,0.562302252,P,2.19,2.32,0.13
494,521,SIL02,-0.111805849,0.480664087,S,2.52,2.49,-0.03
494,521,SIL02,0.115049822,0.602210649,P,3.46,3.71,0.25
494,536,SIL06,-0.010025513,0.906010881,P,2.17,2.19,0.02
494,536,SIL07,0.006174623,0.732779676,P,3.69,3.82,0.13
494,536,SIL08,-0.068809594,0.484041485,P,2.35,2.31,-0.04
494,536,SIL05,-0.115297503,0.468162013,S,2.03,2.08,0.05
494,536,SIL05,0.00223032,0.718952403,P,2.19,2.32,0.13
494,536,SIL02,0.066144787,0.695578403,P,2.52,2.49,-0.03
494,536,SIL02,-0.065406072,0.455967448,S,3.46,3.71,0.25
494,536,SIL03,-0.049700515,0.619432334,P,2.28,2.28,0
495,521,SIL07,0.162494154,0.747662892,P,2.17,2.19,0.02
495,521,SIL07,-0.010551994,0.545374768,S,3.69,3.82,0.13
495,521,SIL05,0.004868841,0.544439696,S,2.35,2.31,-0.04
495,521,SIL05,-0.007783833,0.419507056,P,2.03,2.08,0.05
495,521,SIL08,0.105530907,0.53309997,P,2.19,2.32,0.13
495,521,SIL02,0.047294412,0.624208092,S,2.52,2.49,-0.03
495,521,SIL02,0.081748978,0.708024521,P,3.46,3.71,0.25
496,497,SIL07,-0.155657137,0.52253929,S,2.17,2.19,0.02
496,497,SIL07,-0.000818112,0.841235095,P,3.69,3.82,0.13
496,497,SIL06,-0.012238314,0.952429083,P,2.35,2.31,-0.04
496,497,SIL08,-0.008706412,0.927008981,P,2.03,2.08,0.05
496,497,SIL05,0.042157993,0.871116217,S,2.19,2.32,0.13
496,497,SIL05,-0.01072243,0.895900863,P,2.52,2.49,-0.03
496,497,SIL02,-0.071588018,0.720157126,P,3.46,3.71,0.25
496,497,SIL02,0.162023844,0.489644449,S,2.28,2.28,0
496,497,NIL08,-0.00562482,0.967873944,S,2.24,2.35,0.11
496,497,NIL08,0.002729601,0.893529898,P,2.9,2.65,-0.25
496,498,SIL07,0.109258546,0.400186046,P,2.17,2.19,0.02
496,498,SIL08,0.036858562,0.928238668,P,3.69,3.82,0.13
496,498,SIL08,-0.097353914,0.463470167,S,2.35,2.31,-0.04
496,498,SIL05,-0.016118207,0.918346682,P,2.03,2.08,0.05
496,498,SIL05,-0.000833624,0.542973801,S,2.19,2.32,0.13
496,498,SIL02,0.143839836,0.470029232,S,2.52,2.49,-0.03
496,498,SIL02,-0.00454318,0.882828069,P,3.46,3.71,0.25
496,520,SIL07,-0.021671144,0.603942571,P,2.17,2.19,0.02
496,520,SIL05,0.115817339,0.444939657,P,3.69,3.82,0.13
496,520,SIL05,-0.002458314,0.739363014,S,2.35,2.31,-0.04
496,520,SIL08,-0.054413992,0.745689476,P,2.03,2.08,0.05
496,520,SIL08,0.005639296,0.669358998,S,2.19,2.32,0.13
496,520,NIL08,0.072497766,0.797190989,S,2.52,2.49,-0.03
496,520,NIL08,0.022220099,0.598290412,P,3.46,3.71,0.25
496,521,SIL07,0.014778585,0.461190282,P,2.17,2.19,0.02
496,521,SIL07,0.047178371,0.432902204,S,3.69,3.82,0.13
496,521,SIL05,-0.015710467,0.638428671,P,2.35,2.31,-0.04
496,521,SIL05,0.080712527,0.66665429,S,2.03,2.08,0.05
496,521,SIL08,0.034238741,0.63310211,P,2.19,2.32,0.13
496,521,SIL08,-0.108817597,0.599540471,S,2.52,2.49,-0.03
496,521,SIL02,0.038745385,0.649221292,S,3.46,3.71,0.25
496,521,SIL02,-0.114338279,0.34570681,P,2.28,2.28,0
496,521,NIL08,0.016230759,0.766227356,P,2.24,2.35,0.11
496,538,SIL07,-0.169147313,0.453969961,P,2.17,2.19,0.02
496,538,SIL07,-0.138124633,0.467640967,S,3.69,3.82,0.13
496,538,SIL08,-0.048685271,0.640437922,S,2.35,2.31,-0.04
496,538,SIL08,-0.123312498,0.745851397,P,2.03,2.08,0.05
496,538,NIL08,-0.004527813,0.460116894,S,2.19,2.32,0.13
496,538,NIL08,-0.04107432,0.581048144,P,2.52,2.49,-0.03
496,537,SIL07,0.096125416,0.482492908,P,2.17,2.19,0.02
496,537,SIL07,-0.032961818,0.607215445,S,3.69,3.82,0.13
496,537,SIL08,0.101998295,0.527941,P,2.35,2.31,-0.04
496,537,SIL08,0.000714669,0.616077879,S,2.03,2.08,0.05
496,537,SIL05,-0.029752228,0.419553846,P,2.19,2.32,0.13
496,537,SIL02,0.022773418,0.568037823,P,2.52,2.49,-0.03
496,537,NIL08,0.12824719,0.425079118,S,3.46,3.71,0.25
496,537,NIL08,0.097249256,0.507904281,P,2.28,2.28,0
496,536,SIL06,-0.004633335,0.915275302,P,2.17,2.19,0.02
496,536,SIL07,-0.01818963,0.516179131,P,3.69,3.82,0.13
496,536,SIL08,0.036572283,0.750372981,S,2.35,2.31,-0.04
496,536,SIL08,-0.052234145,0.521033938,P,2.03,2.08,0.05
496,536,SIL05,0.016602632,0.721516005,S,2.19,2.32,0.13
496,536,SIL05,-0.011732877,0.885388606,P,2.52,2.49,-0.03
496,536,SIL02,-0.03217041,0.751396327,P,3.46,3.71,0.25
496,536,SIL02,-0.00912612,0.458115303,S,2.28,2.28,0
496,536,NIL08,0.029936394,0.563819383,S,2.24,2.35,0.11
496,536,NIL08,0.038072635,0.437520529,P,2.9,2.65,-0.25
497,498,SIL07,0.107506607,0.489437571,P,2.17,2.19,0.02
497,498,SIL08,0.045508892,0.845948073,P,3.69,3.82,0.13
497,498,SIL05,-0.005540628,0.9119342,P,2.35,2.31,-0.04
497,498,SIL05,-0.042913308,0.429325288,S,2.03,2.08,0.05
497,498,SIL02,-0.110144142,0.600856309,S,2.19,2.32,0.13
497,498,SIL02,0.065723199,0.692593491,P,2.52,2.49,-0.03
497,498,NIL10,0.002392585,0.906337228,P,3.46,3.71,0.25
497,537,SIL07,0.091149229,0.44149289,P,2.17,2.19,0.02
497,537,SIL07,-0.019184213,0.671321302,S,3.69,3.82,0.13
497,537,SIL08,0.109590982,0.494101404,P,2.35,2.31,-0.04
497,537,SIL05,-0.019059819,0.647915994,P,2.03,2.08,0.05
497,537,SIL02,-0.089989803,0.700914066,P,2.19,2.32,0.13
497,537,NIL08,0.135655295,0.490364573,S,2.52,2.49,-0.03
497,537,NIL08,-0.201838408,0.419586525,P,3.46,3.71,0.25
497,536,SIL07,0.137135976,0.441032239,P,2.17,2.19,0.02
497,536,SIL06,0.008225702,0.901018724,P,3.69,3.82,0.13
497,536,SIL08,-0.042050973,0.488781693,P,2.35,2.31,-0.04
497,536,SIL05,-0.000795234,0.800726245,P,2.03,2.08,0.05
497,536,SIL05,-0.02615345,0.769471281,S,2.19,2.32,0.13
497,536,SIL02,-0.055075641,0.554417281,S,2.52,2.49,-0.03
497,536,SIL02,0.040596403,0.818017592,P,3.46,3.71,0.25
497,536,NIL10,0.010041331,0.829431817,P,2.28,2.28,0
497,536,NIL08,0.129914287,0.62913068,S,2.24,2.35,0.11
497,536,NIL08,-0.127532474,0.417098308,P,2.9,2.65,-0.25
497,521,SIL07,0.023167652,0.521340991,P,2.17,2.19,0.02
497,521,SIL07,0.201668069,0.49640383,S,3.69,3.82,0.13
497,521,SIL08,0.043864261,0.563641232,P,2.35,2.31,-0.04
497,521,SIL05,0.038204283,0.596034243,S,2.03,2.08,0.05
497,521,SIL05,-0.005311377,0.719085938,P,2.19,2.32,0.13
497,521,SIL02,0.016419198,0.727017995,S,2.52,2.49,-0.03
497,521,SIL02,-0.147374441,0.505153009,P,3.46,3.71,0.25
497,521,NIL08,-0.160569923,0.576015037,P,2.28,2.28,0
497,520,SIL07,0.137784574,0.464173213,P,2.17,2.19,0.02
497,520,SIL05,0.005808095,0.520576866,P,3.69,3.82,0.13
497,520,SIL05,-0.044307029,0.758396875,S,2.35,2.31,-0.04
497,520,SIL08,-0.044044218,0.788001774,P,2.03,2.08,0.05
497,520,NIL08,0.078161897,0.826850997,S,2.19,2.32,0.13
497,520,NIL08,-0.058803281,0.653130584,P,2.52,2.49,-0.03
498,536,SIL07,0.031658201,0.784547337,P,2.17,2.19,0.02
498,536,SIL08,-0.089351737,0.553674026,P,3.69,3.82,0.13
498,536,SIL08,-0.01377984,0.543718404,S,2.35,2.31,-0.04
498,536,SIL05,0.022612239,0.529030424,S,2.03,2.08,0.05
498,536,SIL05,0.004648721,0.8255322,P,2.19,2.32,0.13
498,536,SIL02,0.047056865,0.616296812,S,2.52,2.49,-0.03
498,536,SIL02,-0.025173696,0.738387523,P,3.46,3.71,0.25
498,536,NIL10,0.008523348,0.722966568,P,2.28,2.28,0
498,521,SIL07,0.05417671,0.784825326,P,2.17,2.19,0.02
498,521,SIL08,-0.002961734,0.625474294,P,3.69,3.82,0.13
498,521,SIL08,-0.005384099,0.635446348,S,2.35,2.31,-0.04
498,521,SIL05,-0.000415865,0.720179716,P,2.03,2.08,0.05
498,521,SIL05,0.085166254,0.695425301,S,2.19,2.32,0.13
498,521,SIL02,-0.091488716,0.554727981,S,2.52,2.49,-0.03
498,521,SIL02,0.023577795,0.49911181,P,3.46,3.71,0.25
501,503,SIL01,0.024658958,0.34892628,S,2.17,2.19,0.02
501,503,SIL01,-0.127270857,0.577393854,P,3.69,3.82,0.13
501,503,SIL02,-0.006331222,0.574681545,P,2.35,2.31,-0.04
501,503,SIL02,0.134612772,0.561247058,S,2.03,2.08,0.05
501,503,NIL10,-0.022872924,0.455026612,P,2.19,2.32,0.13
501,503,SIL04,0.122556616,0.578139734,S,2.52,2.49,-0.03
501,503,SIL04,-0.021874863,0.712870035,P,3.46,3.71,0.25
501,503,SIL08,0.000368719,0.732106573,P,2.28,2.28,0
501,517,SIL02,0.083404553,0.516189019,S,2.17,2.19,0.02
501,517,SIL02,0.021362153,0.620047553,P,3.69,3.82,0.13
